Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Year,Month,Month Name,Quarter,Shipping Days,Profit Margin %,Year-Month
7941,56740,2015-10-16,Low,6,34.29,0.05,Regular Air,-6.8195,5.28,2.99,Jay Fine,Sacramento,95823,California,West,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,2015-10-18,2015,10,October,Q4,2,-19.887722368037327,2015-10
5222,37158,2015-09-22,Low,25,172.04,0.05,Regular Air,-85.11,6.48,7.37,Anthony O'Donnell,Louisville,80027,Colorado,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2015-09-27,2015,9,September,Q3,5,-49.47105324343176,2015-09
3714,26529,2014-01-27,Low,17,201.72,0.05,Regular Air,-81.61,11.34,11.25,Pauline Webber,Roswell,88201,New Mexico,West,Consumer,Office Supplies,Paper,Staples 1 Part Blank Computer Paper,Small Box,0.36,2014-01-31,2014,1,January,Q1,4,-40.45706920483839,2014-01
8338,59586,2015-03-07,Low,25,167.23,0.05,Regular Air,-43.17,6.68,5.41,Jenna Caffey,Klamath Falls,97601,Oregon,West,Consumer,Office Supplies,Paper,Xerox 195,Small Box,0.37,2015-03-11,2015,3,March,Q1,4,-25.814746157986008,2015-03
4974,35366,2014-07-11,Low,23,149.31,0.06,Regular Air,-98.42,6.48,7.81,Raymond Book,Bremerton,98310,Washington,West,Consumer,Office Supplies,Paper,Xerox 209,Small Box,0.37,2014-07-18,2014,7,July,Q3,7,-65.91654946085326,2014-07
1379,9985,2013-08-06,Low,12,81.9,0.08,Regular Air,-23.52,6.68,5.2,Raymond Book,Bellevue,98006,Washington,West,Consumer,Office Supplies,Paper,Xerox 1977,Small Box,0.37,2013-08-06,2013,8,August,Q3,0,-28.717948717948715,2013-08
1818,13031,2015-12-04,Low,34,210.06,0.08,Regular Air,-135.0,6.48,7.37,Sarah Brown,Covington,98042,Washington,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2015-12-09,2015,12,December,Q4,5,-64.26735218508998,2015-12
7887,56420,2014-07-23,Low,16,597.44,0.09,Regular Air,108.3,38.06,4.5,Carl Weiss,Henderson,89015,Nevada,West,Consumer,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,Small Box,0.56,2014-07-27,2014,7,July,Q3,4,18.127343331547934,2014-07
4095,29187,2012-07-30,Low,8,21.93,0.09,Regular Air,-37.789,2.16,6.05,Rick Wilson,Woodburn,97071,Oregon,West,Consumer,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,2012-08-03,2012,7,July,Q3,4,-172.31646146830826,2012-07
1657,11943,2013-04-06,Low,49,657.94,0.09,Regular Air,7.3525,14.45,7.17,Stephanie Phelps,Kirkland,98034,Washington,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,2013-04-13,2013,4,April,Q2,7,1.1175031157856339,2013-04
3333,23842,2013-09-16,Low,20,127.16,0.1,Regular Air,-74.03,6.68,6.92,Yoseph Carroll,Puyallup,98373,Washington,West,Consumer,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2013-09-23,2013,9,September,Q3,7,-58.21799307958477,2013-09
4098,29187,2012-07-30,Low,42,477.53,0.03,Regular Air,51.17,10.98,3.37,Rick Wilson,Woodburn,97071,Oregon,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,2012-08-03,2012,7,July,Q3,4,10.71555713777145,2012-07
7438,53026,2015-02-25,Low,35,322.82,0.05,Regular Air,-17.58,9.31,3.98,Adrian Shami,Redmond,98052,Washington,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Small Pack,0.56,2015-03-03,2015,2,February,Q1,6,-5.4457592466389935,2015-02
7595,54342,2012-06-07,Low,2,10.48,0.02,Regular Air,-5.65,4.84,0.71,Pauline Webber,Boise,83704,Idaho,West,Consumer,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2012-06-07,2012,6,June,Q2,0,-53.912213740458014,2012-06
5811,41189,2012-07-13,Low,30,189.04,0.03,Regular Air,66.28,6.45,1.34,Stephanie Phelps,Lacey,98503,Washington,West,Consumer,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Wrap Bag,0.36,2012-07-18,2012,7,July,Q3,5,35.06136267456623,2012-07
5460,38787,2014-08-04,Low,22,79.04,0.05,Regular Air,-77.93,3.28,5.0,Trudy Bell,Coos Bay,97420,Oregon,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,2014-08-04,2014,8,August,Q3,0,-98.59564777327935,2014-08
7090,50594,2013-05-16,Low,39,173.47,0.05,Regular Air,-4.96,4.63,1.93,Shui Tom,Kennewick,99336,Washington,West,Consumer,Office Supplies,Pens & Art Supplies,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",Wrap Bag,0.52,2013-05-18,2013,5,May,Q2,2,-2.8592840260563785,2013-05
1617,11712,2012-04-25,Low,9,38.96,0.06,Regular Air,0.3699999999999992,4.28,0.94,Nicole Brennan,Rock Springs,82901,Wyoming,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,2012-04-27,2012,4,April,Q2,2,0.9496919917864456,2012-04
2339,16834,2013-10-22,Low,23,158.78,0.07,Regular Air,33.26,7.04,2.17,Sue Ann Reed,Caldwell,83605,Idaho,West,Consumer,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,2013-10-29,2013,10,October,Q4,7,20.947222572112356,2013-10
4661,33189,2012-11-19,Low,5,50.19,0.08,Regular Air,0.14999999999999858,10.06,2.06,Roger Demir,Boise,83701,Idaho,West,Consumer,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,2012-11-23,2012,11,November,Q4,4,0.29886431560071447,2012-11
8167,58371,2013-05-10,Medium,5,2168.05,0.0,Regular Air,416.0155,420.98,19.99,Barry Pond,Lawndale,90260,California,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,2013-05-12,2013,5,May,Q2,2,19.188464288185234,2013-05
7991,57125,2013-06-02,Medium,19,61.02,0.0,Regular Air,-71.0355,2.84,5.44,Raymond Book,Bremerton,98310,Washington,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Round Ring Poly Binders,Small Box,0.36,2013-06-04,2013,6,June,Q2,2,-116.413470993117,2013-06
8374,59812,2014-06-21,Medium,46,9261.24,0.0,Regular Air,1646.43,193.17,19.99,Muhammed Lee,Anaheim,92804,California,West,Consumer,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,2014-06-21,2014,6,June,Q2,0,17.777641007035776,2014-06
5927,42054,2015-09-14,Medium,32,94.55,0.01,Regular Air,6.7405,2.88,1.49,Patrick Bzostek,Davis,95616,California,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,2015-09-16,2015,9,September,Q3,2,7.129032258064516,2015-09
3853,27463,2012-11-12,Medium,10,54.52,0.01,Regular Air,-20.57,4.98,4.72,Tonja Turnell,Longview,98632,Washington,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2012-11-13,2012,11,November,Q4,1,-37.729273661041816,2012-11
4080,29090,2015-01-15,Medium,24,99.1,0.02,Regular Air,28.42,4.13,0.99,Muhammed Lee,Anaheim,92804,California,West,Consumer,Office Supplies,Labels,Avery 491,Small Box,0.39,2015-01-16,2015,1,January,Q1,1,28.678102926337033,2015-01
8168,58371,2013-05-10,Medium,44,303.07,0.02,Regular Air,-238.45,6.48,9.68,Barry Pond,Lawndale,90260,California,West,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2013-05-11,2013,5,May,Q2,1,-78.67819315669648,2013-05
6379,45315,2015-04-20,Medium,32,1141.9,0.02,Regular Air,175.32,34.76,8.22,Peter Buhler,Bakersfield,93309,California,West,Consumer,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2015-04-21,2015,4,April,Q2,1,15.353358437691563,2015-04
4081,29090,2015-01-15,Medium,36,380.34,0.02,Regular Air,-108.2,10.48,6.91,Muhammed Lee,Anaheim,92804,California,West,Consumer,Office Supplies,Storage & Organization,Sterilite Officeware Hinged File Box,Small Box,0.58,2015-01-15,2015,1,January,Q1,0,-28.448230530577906,2015-01
8151,58279,2012-04-10,Medium,44,1317.34,0.03,Regular Air,555.934,30.56,2.99,Emily Phan,Huntington Beach,92646,California,West,Consumer,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,2012-04-10,2012,4,April,Q2,0,42.20125404223663,2012-04
6289,44517,2012-04-22,Medium,5,32.5,0.03,Regular Air,-16.67,5.28,5.61,Christy Brittain,Santa Rosa,95404,California,West,Consumer,Office Supplies,Paper,Xerox 1954,Small Box,0.4,2012-04-23,2012,4,April,Q2,1,-51.292307692307695,2012-04
4167,29536,2015-09-07,Medium,26,967.41,0.03,Regular Air,26.64,35.44,19.99,Raymond Book,Bothell,98011,Washington,West,Consumer,Office Supplies,Paper,Xerox 1880,Small Box,0.38,2015-09-09,2015,9,September,Q3,2,2.753744534375291,2015-09
7766,55558,2013-08-08,Medium,23,392.57,0.04,Regular Air,22.25,17.07,8.13,Mick Brown,Rock Springs,82901,Wyoming,West,Consumer,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Small Box,0.38,2013-08-10,2013,8,August,Q3,2,5.667778994828948,2013-08
7330,52227,2012-02-12,Medium,37,240.52,0.05,Regular Air,-164.18,6.48,8.19,Trudy Bell,El Mirage,85335,Arizona,West,Consumer,Office Supplies,Paper,Xerox 217,Small Box,0.37,2012-02-15,2012,2,February,Q1,3,-68.26043572260103,2012-02
4819,34245,2013-02-06,Medium,42,189.22,0.05,Regular Air,-92.42,4.28,4.79,Grace Kelly,American Fork,84003,Utah,West,Consumer,Office Supplies,Paper,Xerox 1962,Small Box,0.4,2013-02-07,2013,2,February,Q1,1,-48.842617059507454,2013-02
1050,7746,2013-12-04,Medium,1,28.96,0.06,Regular Air,-27.07,19.98,8.68,Roger Demir,Boise,83701,Idaho,West,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,2013-12-06,2013,12,December,Q4,2,-93.47375690607734,2013-12
5644,39937,2014-05-22,Medium,42,113.33,0.07,Regular Air,-0.4025,2.78,1.49,Raymond Book,Bremerton,98310,Washington,West,Consumer,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,0.39,2014-05-22,2014,5,May,Q2,0,-0.35515750463248924,2014-05
7992,57125,2013-06-02,Medium,31,878.77,0.08,Regular Air,373.524,28.53,1.49,Raymond Book,Bremerton,98310,Washington,West,Consumer,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,2013-06-04,2013,6,June,Q2,2,42.50531993581939,2013-06
5102,36356,2014-12-24,Medium,33,117.77,0.08,Regular Air,47.98,3.75,0.5,Christy Brittain,Santa Rosa,95404,California,West,Consumer,Office Supplies,Labels,Avery 510,Small Box,0.37,2014-12-26,2014,12,December,Q4,2,40.74042625456398,2014-12
7092,50625,2012-04-22,Medium,10,29.12,0.08,Regular Air,7.13,2.88,0.5,Frank Merwin,West Jordan,84084,Utah,West,Consumer,Office Supplies,Labels,Avery 507,Small Box,0.39,2012-04-23,2012,4,April,Q2,1,24.48489010989011,2012-04
3637,25986,2015-06-22,Medium,48,278.07,0.08,Regular Air,-71.45,5.78,4.96,Barry Pond,Lawndale,90260,California,West,Consumer,Office Supplies,Paper,Xerox 1899,Small Box,0.36,2015-06-23,2015,6,June,Q2,1,-25.694968892724855,2015-06
1103,8101,2013-03-03,Medium,15,485.16,0.1,Regular Air,-9.319999999999993,34.58,8.99,Maureen Gastineau,Claremont,91711,California,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,2013-03-05,2013,3,March,Q1,2,-1.9210157473823053,2013-03
2277,16390,2015-03-24,Medium,8,86.38,0.1,Regular Air,-12.61,10.98,3.37,Frank Merwin,Tooele,84074,Utah,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,2015-03-26,2015,3,March,Q1,2,-14.598286640426025,2015-03
5014,35780,2014-01-16,Medium,6,28.55,0.01,Regular Air,-4.5,4.28,1.6,Chris McAfee,Whittier,90604,California,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 320,Wrap Bag,0.58,2014-01-18,2014,1,January,Q1,2,-15.761821366024517,2014-01
2981,21539,2013-07-08,Medium,18,388.13,0.04,Regular Air,40.11,21.98,8.32,Christy Brittain,Santa Monica,90405,California,West,Consumer,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,2013-07-09,2013,7,July,Q3,1,10.334166387550562,2013-07
6785,48322,2015-03-04,Medium,14,41.37,0.05,Regular Air,1.82,2.94,0.7,Paul Van Hugh,Menlo Park,94025,California,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,2015-03-05,2015,3,March,Q1,1,4.39932318104907,2015-03
8169,58371,2013-05-10,Medium,48,1661.8,0.07,Regular Air,202.68,36.55,13.89,Barry Pond,Lemon Grove,91945,California,West,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,2013-05-12,2013,5,May,Q2,2,12.196413527500303,2013-05
1147,8353,2012-05-14,Medium,16,46.4,0.08,Regular Air,-2.12,2.94,0.96,Brendan Sweed,Seattle,98115,Washington,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,2012-05-16,2012,5,May,Q2,2,-4.568965517241379,2012-05
1446,10439,2015-03-28,Not Specified,41,823.13,0.0,Regular Air,384.5145,18.94,1.49,Raymond Book,Bellevue,98006,Washington,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,2015-03-30,2015,3,March,Q1,2,46.713702574319974,2015-03
5205,36997,2013-12-04,Not Specified,39,104.33,0.0,Regular Air,39.91,2.61,0.5,Tim Brockman,Twin Falls,83301,Idaho,West,Consumer,Office Supplies,Labels,Avery 494,Small Box,0.39,2013-12-05,2013,12,December,Q4,1,38.2536183264641,2013-12
3858,27524,2013-01-31,Not Specified,50,343.94,0.02,Regular Air,-157.4,6.48,7.37,Jay Fine,Sacramento,95823,California,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2013-02-02,2013,1,January,Q1,2,-45.76379601093214,2013-01
6046,42852,2012-12-19,Not Specified,13,129.9,0.02,Regular Air,-63.51,9.06,9.86,Brendan Sweed,Seattle,98115,Washington,West,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,2012-12-21,2012,12,December,Q4,2,-48.891454965357966,2012-12
6843,48742,2015-04-17,Not Specified,42,825.63,0.03,Regular Air,379.7375,18.94,1.49,Roger Demir,Boise,83701,Idaho,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,2015-04-19,2015,4,April,Q2,2,45.9936654433584,2015-04
3973,28387,2015-06-29,Not Specified,37,3212.97,0.03,Regular Air,1125.42,83.93,19.99,Maureen Gastineau,Claremont,91711,California,West,Consumer,Office Supplies,Envelopes,Airmail Envelopes,Small Box,0.38,2015-06-30,2015,6,June,Q2,1,35.02740455092952,2015-06
2068,14789,2013-11-28,Not Specified,19,116.37,0.03,Regular Air,-32.6,5.58,5.3,Sarah Brown,Covington,98042,Washington,West,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2013-11-29,2013,11,November,Q4,1,-28.014092979290194,2013-11
6112,43298,2014-07-09,Not Specified,15,109.2,0.03,Regular Air,-50.27,6.48,7.37,Tonja Turnell,Lynnwood,98037,Washington,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2014-07-11,2014,7,July,Q3,2,-46.03479853479854,2014-07
6814,48512,2014-08-02,Not Specified,48,238.79,0.04,Regular Air,-83.78,4.98,4.72,Cyra Reiten,Hacienda Heights,91745,California,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2014-08-03,2014,8,August,Q3,1,-35.08522132417606,2014-08
3041,21831,2012-09-18,Not Specified,6,28.39,0.05,Regular Air,3.84,4.98,0.49,Pauline Webber,Roswell,88201,New Mexico,West,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,2012-09-18,2012,9,September,Q3,0,13.525889397675236,2012-09
2106,15074,2012-11-27,Not Specified,27,941.4,0.05,Regular Air,369.48,35.44,5.09,Tim Brockman,Twin Falls,83301,Idaho,West,Consumer,Office Supplies,Paper,Xerox 1932,Small Box,0.38,2012-11-28,2012,11,November,Q4,1,39.24792861695347,2012-11
3974,28387,2015-06-29,Not Specified,13,292.95,0.06,Regular Air,60.36,22.84,5.47,Maureen Gastineau,Claremont,91711,California,West,Consumer,Office Supplies,Paper,Xerox 1929,Small Box,0.39,2015-06-30,2015,6,June,Q2,1,20.604198668714798,2015-06
7989,57121,2014-11-15,Not Specified,42,199.24,0.07,Regular Air,-84.26,4.98,4.72,Grace Kelly,American Fork,84003,Utah,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2014-11-17,2014,11,November,Q4,2,-42.29070467777555,2014-11
4014,28643,2013-04-26,Not Specified,16,659.5,0.09,Regular Air,248.98200000000003,41.94,2.99,Thomas Thornton,Eureka,95501,California,West,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,2013-04-27,2013,4,April,Q2,1,37.75314632297195,2013-04
3029,21792,2015-09-25,Not Specified,26,362.76,0.09,Regular Air,19.363,14.48,6.46,Pauline Webber,Roswell,88201,New Mexico,West,Consumer,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,2015-09-27,2015,9,September,Q3,2,5.337688830080494,2015-09
1448,10439,2015-03-28,Not Specified,27,75.06,0.09,Regular Air,26.13,2.89,0.5,Raymond Book,Bellevue,98006,Washington,West,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,2015-03-29,2015,3,March,Q1,1,34.812150279776176,2015-03
2704,19556,2013-12-29,Not Specified,22,1131.93,0.09,Regular Air,469.69,55.98,4.86,Charles Crestani,Santa Clara,95051,California,West,Consumer,Office Supplies,Paper,Xerox 1908,Small Box,0.36,2014-01-09,2013,12,December,Q4,11,41.49461539141113,2013-12
3865,27558,2014-07-06,Not Specified,21,423.24,0.1,Regular Air,128.8345,21.38,2.99,Cindy Chapman,Peoria,85345,Arizona,West,Consumer,Office Supplies,Binders and Binder Accessories,Trimflex™ Flexible Post Binders,Small Box,0.37,2014-07-07,2014,7,July,Q3,1,30.44005765050562,2014-07
4578,32610,2015-08-19,Not Specified,47,316.99,0.04,Regular Air,-276.54,6.84,8.37,Yoseph Carroll,Puyallup,98373,Washington,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,2015-08-20,2015,8,August,Q3,1,-87.23934508975046,2015-08
1340,9794,2015-03-24,Not Specified,25,135.23,0.1,Regular Air,-45.65,5.68,3.6,Scott Cohen,Louisville,80027,Colorado,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,2015-03-25,2015,3,March,Q1,1,-33.75730237373364,2015-03
3049,21862,2013-09-11,Not Specified,46,385.05,0.0,Regular Air,56.75,8.14,3.12,Roger Demir,Boise,83701,Idaho,West,Consumer,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter® EverBold™ Pen Style Fluorescent Highlighters, 4/Pack",Wrap Bag,0.45,2013-09-12,2013,9,September,Q3,1,14.738345669393585,2013-09
2422,17571,2015-03-15,Not Specified,32,102.59,0.01,Regular Air,8.88,2.98,1.58,Thomas Thornton,Escondido,92025,California,West,Consumer,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,2015-03-16,2015,3,March,Q1,1,8.655814406862268,2015-03
5160,36737,2013-03-14,Not Specified,10,35.69,0.04,Regular Air,-31.24,3.28,4.2,Harold Dahlen,South Lake Tahoe,96150,California,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,0.56,2013-03-15,2013,3,March,Q1,1,-87.53152143457551,2013-03
2356,16995,2013-12-17,Not Specified,42,48.41,0.06,Regular Air,-1.46,1.14,0.7,Darrin Sayre,Modesto,95351,California,West,Consumer,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,2013-12-19,2013,12,December,Q4,2,-3.0159058045858296,2013-12
8376,59815,2013-12-14,Not Specified,14,51.56,0.09,Regular Air,-1.06,3.71,1.93,Christy Brittain,Saratoga,95070,California,West,Consumer,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,0.35,2013-12-16,2013,12,December,Q4,2,-2.0558572536850273,2013-12
2686,19430,2013-11-12,Critical,39,6742.49,0.03,Regular Air,-502.05,167.27,35.0,Helen Andreada,Pacifica,94044,California,West,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,2013-11-14,2013,11,November,Q4,2,-7.446062211438208,2013-11
3264,23361,2013-07-02,Critical,36,2861.66,0.04,Regular Air,-921.68,80.98,35.0,Benjamin Patterson,Kingman,86401,Arizona,West,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2013-07-03,2013,7,July,Q3,1,-32.2078793427591,2013-07
3251,23297,2015-07-02,Critical,20,498.68,0.06,Regular Air,79.52,25.98,5.37,Adam Hart,Lake Elsinore,92530,California,West,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,2015-07-04,2015,7,July,Q3,2,15.946097697922514,2015-07
6074,43043,2015-04-14,Critical,4,904.12,0.07,Regular Air,28.81,225.04,11.79,Adam Hart,Lancaster,93534,California,West,Corporate,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,2015-04-16,2015,4,April,Q2,2,3.186523912754944,2015-04
3196,22914,2015-01-12,Critical,30,336.65,0.07,Regular Air,-71.05,11.7,6.96,Adam Hart,Laguna Niguel,92677,California,West,Corporate,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,2015-01-13,2015,1,January,Q1,1,-21.105005198277144,2015-01
7215,51489,2015-03-03,Critical,5,32.69,0.0,Regular Air,-24.43,4.98,7.54,Berenike Kampe,Oakland,94601,California,West,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,0.38,2015-03-05,2015,3,March,Q1,2,-74.73233404710922,2015-03
3727,26631,2013-10-31,Critical,37,231.65,0.0,Regular Air,-241.28,5.98,10.39,Jeremy Pistek,Thousand Oaks,91360,California,West,Corporate,Office Supplies,Paper,Xerox 1895,Small Box,0.4,2013-10-31,2013,10,October,Q4,0,-104.15713360673429,2013-10
